customer_id,gender,senior_citizen,partner,dependents,tenure,tenure_group,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
8746-BFOAJ,Male,1,No,No,21,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.5,429.54998779296875,no
5857-XRECV,Female,0,No,Yes,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.5,38.25,no
4121-AGSIN,Female,0,Yes,Yes,58,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.5,1497.9000244140625,no
3372-CDXFJ,Male,0,Yes,Yes,13,Tenure_12-24,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.5,343.60000610351562,no
0234-TEVTT,Female,0,Yes,Yes,48,Tenure_24-48,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45,2196.300048828125,no
6968-MHOMU,Male,0,Yes,No,58,Tenure_48-60,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45,2689.35009765625,no
5315-CKEQK,Male,1,Yes,Yes,28,Tenure_24-48,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51,1381.800048828125,no
1094-BKOSX,Female,0,Yes,Yes,45,Tenure_24-48,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51,2264.5,no
2188-SXWVT,Female,0,No,No,34,Tenure_24-48,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55,1885.1500244140625,no
9473-CBZOP,Female,0,No,No,28,Tenure_24-48,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59,1654.449951171875,no
4636-OLWOE,Male,0,No,Yes,54,Tenure_48-60,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61,3283.050048828125,no
3164-AALRN,Male,0,No,No,5,Tenure_0-12,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70,347.39999389648438,yes
0810-DHDBD,Female,0,No,No,52,Tenure_48-60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74,3877.64990234375,no
7696-AMHOD,Female,0,Yes,Yes,49,Tenure_48-60,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78,3824.199951171875,no
3230-WYKIR,Male,0,No,No,18,Tenure_12-24,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82,1425.449951171875,yes
9470-RTWDV,Male,0,Yes,Yes,26,Tenure_24-48,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82,2083.10009765625,no
9391-YZEJW,Female,0,No,No,62,Tenure_gt_60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94,5757.2001953125,no
7921-LMDFQ,Male,1,No,No,51,Tenure_48-60,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94,4905.75,no
9972-VAFJJ,Female,1,Yes,No,53,Tenure_48-60,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94,4871.4501953125,no
6284-KMNUF,Female,0,Yes,No,56,Tenure_48-60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98,5270.60009765625,no
5445-PZWGX,Male,0,No,No,62,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102,6529.25,yes
5469-CTCWN,Male,0,Yes,Yes,61,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106,6547.7001953125,yes
5056-FIMPT,Female,0,No,Yes,43,Tenure_24-48,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106,4532.2998046875,no
8564-LDKFL,Male,0,Yes,No,40,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106,4178.64990234375,no
8651-ENBZX,Female,1,No,No,60,Tenure_48-60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106,6441.39990234375,yes
0691-IFBQW,Female,1,No,No,46,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110,4874.7998046875,yes
6333-YDVLT,Male,0,No,No,65,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110,7138.64990234375,no
9330-DHBFL,Female,0,Yes,Yes,23,Tenure_12-24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1533.800048828125,no
1137-DGOWI,Female,0,Yes,No,30,Tenure_24-48,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.89990234375,no
1096-ADRUX,Female,0,Yes,Yes,66,Tenure_gt_60,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,no
5504-WSIUR,Female,0,No,No,70,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.9501953125,no
4423-JWZJN,Male,0,Yes,Yes,64,Tenure_gt_60,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,5629.14990234375,no
3927-NLNRY,Male,0,Yes,No,53,Tenure_48-60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.9501953125,yes
2929-QNSRW,Female,0,Yes,No,56,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35009765625,yes
1357-BIJKI,Male,0,Yes,No,50,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7001953125,no
7067-KSAZT,Female,1,Yes,No,65,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.25,6979.7998046875,yes
7136-RVDTZ,Male,1,No,No,70,Tenure_gt_60,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.449951171875,yes
8124-NZVGJ,Female,0,No,No,6,Tenure_0-12,No,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.60000610351562,no
6682-VCIXC,Female,0,Yes,Yes,43,Tenure_24-48,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.60009765625,no
6303-KFWSL,Female,0,No,No,29,Tenure_24-48,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.199951171875,no
9314-QDMDW,Male,0,No,No,11,Tenure_0-12,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,61.25,729.95001220703125,no
0020-JDNXP,Female,0,Yes,Yes,34,Tenure_24-48,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.199951171875,no
4174-LPGTI,Female,0,Yes,Yes,41,Tenure_24-48,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.5,2728.60009765625,yes
6478-HRRCZ,Male,0,Yes,No,32,Tenure_24-48,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,no
3696-XRIEN,Female,0,No,No,50,Tenure_48-60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.10009765625,no
0330-BGYZE,Male,0,Yes,No,60,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.60009765625,no
3692-JHONH,Female,1,Yes,No,52,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85009765625,no
6050-IJRHS,Female,0,Yes,Yes,70,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397,no
2673-CXQEU,Female,1,No,No,56,Tenure_48-60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,no
1258-YMZNM,Female,1,No,No,27,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.60009765625,no
8008-ESFLK,Female,0,Yes,No,53,Tenure_48-60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,no
0654-PQKDW,Female,0,Yes,Yes,62,Tenure_gt_60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.75,4263.4501953125,no
0635-WKOLD,Male,0,Yes,No,40,Tenure_24-48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,2921.75,no
5524-KHNJP,Male,0,Yes,Yes,33,Tenure_24-48,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.300048828125,no
5985-TBABQ,Female,0,No,No,32,Tenure_24-48,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.949951171875,no
4091-TVOCN,Male,0,No,Yes,48,Tenure_24-48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.75,3682.449951171875,no
0607-MVMGC,Male,0,Yes,Yes,45,Tenure_24-48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.75,3600.64990234375,no
0661-KBKPA,Male,0,Yes,Yes,53,Tenure_48-60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.449951171875,no
5686-CMAWK,Male,0,No,No,17,Tenure_12-24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,no
1732-FEKLD,Female,0,No,No,54,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.75,5121.75,no
3807-BPOMJ,Female,0,Yes,No,55,Tenure_48-60,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.75,5276.10009765625,no
8920-NAVAY,Male,1,No,No,62,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35009765625,no
2277-AXSDC,Female,0,No,No,32,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.75,624.1500244140625,no
2667-WYLWJ,Female,0,Yes,Yes,8,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.75,145,yes
8510-BBWMU,Female,0,No,No,41,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.75,806.95001220703125,no
2589-AYCRP,Female,0,No,No,50,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.75,989.04998779296875,no
9845-QOMAD,Male,0,Yes,Yes,14,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.75,309.35000610351562,no
9867-JCZSP,Female,0,Yes,Yes,17,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.75,418.25,no
6419-ZTTLE,Male,1,Yes,No,23,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.75,485.20001220703125,no
9509-MPYOD,Female,0,No,No,35,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.75,700.45001220703125,no
8966-OIQHG,Female,0,Yes,Yes,22,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.75,452.35000610351562,no
0784-GTUUK,Male,0,Yes,No,62,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.75,1446.800048828125,no
9229-RQABD,Male,0,No,No,18,Tenure_12-24,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,23.75,424.5,no
1333-PBMXB,Female,0,Yes,Yes,54,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.75,1342.1500244140625,no
6174-NRBTZ,Male,0,No,No,46,Tenure_24-48,No,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.300048828125,no
2259-OUUSZ,Male,0,No,No,7,Tenure_0-12,No,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,249.55000305175781,no
6114-TCFID,Female,0,No,No,29,Tenure_24-48,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,no
8996-ZROXE,Male,1,No,No,57,Tenure_48-60,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.5,3035.800048828125,no
2348-KCJLT,Female,0,Yes,No,44,Tenure_24-48,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,2722.199951171875,no
1402-PTHGN,Female,0,Yes,Yes,18,Tenure_12-24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,1087.449951171875,no
2065-MMKGR,Female,0,No,No,29,Tenure_24-48,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71,2080.10009765625,no
9470-YFUYI,Male,1,Yes,No,71,Tenure_gt_60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71,5012.10009765625,no
5049-MUBWG,Male,0,No,No,26,Tenure_24-48,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75,1908.3499755859375,no
5906-DVAPM,Female,0,Yes,Yes,55,Tenure_48-60,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75,4213.89990234375,no
8782-NUUOL,Male,0,No,No,60,Tenure_48-60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79,4801.10009765625,no
1625-JAIIY,Female,0,Yes,Yes,68,Tenure_gt_60,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83,5685.7998046875,yes
6121-TNHBO,Female,1,No,No,63,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83,5243.0498046875,no
4619-EVPHY,Female,1,Yes,No,20,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91,1859.5,no
7123-WQUHX,Male,0,No,No,38,Tenure_24-48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95,3605.60009765625,no
7607-QKKTJ,Male,0,Yes,Yes,45,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95,4368.85009765625,no
4083-BFNYK,Female,1,Yes,No,38,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95,3591.25,no
7080-TNUWP,Male,0,Yes,No,70,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95,6602.89990234375,no
8961-QDZZJ,Female,0,Yes,Yes,57,Tenure_48-60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95,5535.7998046875,no
0959-WHOKV,Male,0,No,No,42,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99,4298.4501953125,no
9705-IOVQQ,Male,1,Yes,Yes,61,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99,5969.2998046875,no
7064-FRRSW,Male,1,No,No,48,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99,4744.35009765625,no
8133-ANHHJ,Female,1,No,No,49,Tenure_48-60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103,5166.2001953125,no
3758-CKOQL,Female,0,Yes,No,59,Tenure_48-60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107,6152.2998046875,no
1229-RCALF,Female,0,Yes,No,64,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115,7396.14990234375,no
6663-JOCQO,Male,0,Yes,Yes,31,Tenure_24-48,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,no
9592-ERDKV,Male,0,Yes,No,37,Tenure_24-48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.800048828125,no
1422-DGUBX,Male,0,Yes,No,32,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.14990234375,no
0750-EBAIU,Male,0,No,No,52,Tenure_48-60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.2998046875,no
3736-BLEPA,Male,0,No,No,28,Tenure_24-48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.64990234375,no
5681-LLOEI,Male,0,Yes,Yes,43,Tenure_24-48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.800048828125,no
4187-CINZD,Female,1,No,No,46,Tenure_24-48,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4424.2001953125,yes
0080-OROZO,Female,0,No,No,35,Tenure_24-48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532,no
5578-NKCXI,Female,0,Yes,Yes,58,Tenure_48-60,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.64990234375,no
2284-VFLKH,Male,0,Yes,No,49,Tenure_48-60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.25,4920.7998046875,no
2239-JALAW,Male,0,No,No,58,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.64990234375,yes
4800-CZMPC,Female,0,Yes,Yes,48,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.5498046875,yes
6815-ABQFQ,Male,0,Yes,No,56,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.2998046875,no
3199-NPKCN,Female,0,Yes,No,67,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.64990234375,no
9249-FXSCK,Female,0,No,No,52,Tenure_48-60,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.4501953125,yes
4115-UMJFQ,Male,0,No,No,69,Tenure_gt_60,No,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.75,2492.25,no
8205-OTCHB,Male,0,No,No,22,Tenure_12-24,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.5999755859375,yes
8563-IIOXK,Male,0,Yes,Yes,7,Tenure_0-12,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.29998779296875,yes
7841-FCRQD,Female,0,Yes,No,33,Tenure_24-48,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.300048828125,no
8668-KNZTI,Male,0,No,No,52,Tenure_48-60,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.64990234375,no
6543-JXSOO,Female,0,Yes,Yes,23,Tenure_12-24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.8499755859375,no
1353-GHZOS,Male,0,Yes,No,22,Tenure_12-24,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1374.3499755859375,no
0628-CNQRM,Male,0,Yes,Yes,22,Tenure_12-24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,1544.050048828125,yes
4890-VMUAV,Male,0,No,No,63,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.2998046875,no
0679-TDGAK,Male,0,Yes,Yes,50,Tenure_48-60,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.60009765625,no
9040-KZVWO,Male,0,No,No,26,Tenure_24-48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.0999755859375,no
4508-OEBEY,Male,0,Yes,No,31,Tenure_24-48,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.449951171875,no
8652-YHIYU,Female,0,No,Yes,16,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264.199951171875,no
7188-CBBBA,Female,0,No,No,65,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85009765625,no
5649-VUKMC,Female,0,No,No,12,Tenure_0-12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.1500244140625,yes
4791-QRGMF,Male,0,Yes,No,59,Tenure_48-60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.10009765625,yes
6227-FBDXH,Male,0,Yes,No,69,Tenure_gt_60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.4501953125,no
3349-ANQNH,Female,1,No,No,59,Tenure_48-60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890,no
2886-KEFUM,Female,0,Yes,No,63,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,yes
7245-JMTTQ,Female,0,No,No,51,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,no
3915-ODIYG,Male,1,No,No,60,Tenure_48-60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.5498046875,no
4877-TSOFF,Female,0,Yes,Yes,55,Tenure_48-60,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,no
4369-NYSCF,Male,0,No,No,56,Tenure_48-60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.64990234375,no
6265-SXWBU,Male,0,Yes,Yes,69,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6511.25,no
2805-EDJPQ,Female,0,Yes,Yes,56,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.75,5608.39990234375,no
7251-LJBQN,Female,1,No,No,40,Tenure_24-48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.39990234375,no
6646-QVXLR,Male,1,Yes,No,62,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35009765625,yes
8267-ZNYVZ,Female,0,Yes,No,33,Tenure_24-48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.050048828125,yes
1698-XFZCI,Male,0,No,No,61,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6521.89990234375,no
2000-MPKCA,Female,0,No,No,58,Tenure_48-60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,no
5756-OZRIO,Male,1,Yes,No,61,Tenure_gt_60,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.050003051757812,3902.60009765625,no
2402-TAIRZ,Female,0,No,No,37,Tenure_24-48,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.050003051757812,3019.10009765625,no
5073-RZGBK,Female,0,Yes,Yes,50,Tenure_48-60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.050003051757812,4042.199951171875,no
3707-LRWZD,Female,0,No,No,32,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.050003051757812,2781.85009765625,yes
0516-UXRMT,Female,0,No,No,62,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.050003051757812,5755.7998046875,no
9518-RWHZL,Female,0,No,No,64,Tenure_gt_60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05000305175781,6254.2001953125,yes
0931-MHTEM,Female,0,No,No,54,Tenure_48-60,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05000305175781,5299.64990234375,no
1956-YIFGE,Male,0,Yes,Yes,22,Tenure_12-24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.05000305175781,2090.25,no
3763-GCZHZ,Male,0,Yes,No,66,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05000305175781,6890,yes
6305-YLBMM,Male,0,No,No,69,Tenure_gt_60,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05000305175781,7262,yes
2325-WINES,Female,0,No,No,32,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05000305175781,3416.85009765625,no
